"","X.1","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","cn_flag","sb_cn_1","sb_cn_2","sb_cn_3","sb_cn_4","sb_cn_5","ls_flag","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS","ALS_all_grid","ALS_abvg_grid"
"1872",2706,1236904,362660,362664,65.2055358886719,-147.633102416992,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,23,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,13.53,10.5855,9.89,8.2875,0.28,0,0,4.78997452229299,4.84481958762887
"1873",2707,1236905,362665,362669,65.206428527832,-147.633331298828,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,21,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,11.97,8.94,8.08639999999999,6.87,0.65,0,0,5.01678832116788,5.05783808647654
"1874",2708,1236906,362670,362674,65.2073211669922,-147.633560180664,1,8,1.44071745872498,5.30093383789062,5.30093383789062,0.760009765625,0.597076416015625,0.75286865234375,0.93499755859375,1.44805908203125,1.57412719726562,2.53564453125,3.09625244140625,3.86822509765625,3.95663452148438,1.2532457113266,0.750849306583405,5.34160327911377,34,8,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,12.06,7.73559999999999,6.70119999999999,5.19,0.17,0,0,4.01444584382872,4.04467005076142
"1875",270,78596,362317,362321,65.1420135498047,-147.395263671875,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,51,0,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,1.21,0,0,0,0,0,0,0.382222222222222,0.42375
"1876",2709,1236907,362675,362679,65.2082138061523,-147.6337890625,1,8,3.32173013687134,7.72210693359375,7.72210693359375,3.22344970703125,0.845733642578125,3.22344970703125,3.84320068359375,4.94842529296875,5.62167358398438,5.62167358398438,6.79965209960938,6.79965209960938,7.72210693359375,2.51764941215515,1.06723916530609,8.04768848419189,7,4,1,0,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,15.19,11.9065,10.41,8.99,4.99,0.27,0,5.47326515704894,5.48516105417277
"1877",2710,1236908,362680,362684,65.2091064453125,-147.634017944336,1,8,1.54372584819794,6.02609252929688,6.02609252929688,1.18161010742188,0.686676025390625,1.18161010742188,1.45880126953125,1.57525634765625,1.90667724609375,2.05654907226562,2.31924438476562,3.06002807617188,3.79086303710938,1.19252896308899,0,5.26280546188354,46,1,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,14.46,9.47,8.17979999999999,6.06,0.41,0,0,4.00407740774077,4.04703366696997
"1878",2711,1236909,362685,362689,65.2099990844727,-147.634246826172,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,11,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,14.58,11.98,10.8404,8.57049999999999,0.32,0,0,6.33685714285714,6.41259036144578
"1879",2712,1236910,362690,362694,65.2108917236328,-147.634475708008,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,47,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,14.58,12.1141,11.481,9.38250000000001,4.1525,0,0,5.54597572362278,5.58222744360902
"1880",2713,1236911,362695,362699,65.211784362793,-147.634704589844,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,29,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,10.97,6.6402,5.8404,4.53,0,0,0,4.34649305555556,4.36146341463415
"1881",2714,1236912,362700,362704,65.2126770019531,-147.634918212891,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,49,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,6.35,4.08599999999999,0.703999999999596,0,0,0,0,3.76589743589744,3.76589743589744
"1882",2715,1236913,362705,362709,65.2135696411133,-147.635147094727,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,86,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,8.66,4.6971,3.11200000000001,0,0,0,0,2.79805755395683,3.2104132231405
"1883",2716,1236914,362710,362714,65.2144622802734,-147.635391235352,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,48,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,11.42,6.2168,4.7342,0.525500000000002,0,0,0,3.42823353293413,3.58746081504702
"1884",2717,1236915,362715,362719,65.2153549194336,-147.635604858398,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,21,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,10.48,7.91519999999997,7.03,5.82,0.13,0,0,4.46703311258278,4.56929539295393
"1885",2718,1236916,362720,362724,65.2162475585938,-147.635833740234,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,27,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,11.47,8.89039999999999,8.3108,6.93,3.56,0,0,4.64857534246575,4.73463255813953
"1886",271,78597,362322,362326,65.1429061889648,-147.3955078125,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,46,0,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,6.09,2.8598,1.9896,0.99,0,0,0,1.34300715990453,1.38613300492611
"1887",2719,1236917,362725,362729,65.2171401977539,-147.636047363281,1,1,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,13,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,12.68,10.171,9.33,7.96,3.07,0,0,5.73899784482759,5.75134989200864
"1888",2720,1236918,362730,362734,65.2180328369141,-147.636276245117,1,1,3.55392575263977,8.0953369140625,8.0953369140625,2.21363830566406,0.964385986328125,1.60848999023438,2.96920776367188,6.57135009765625,6.90545654296875,7.06802368164062,7.49777221679688,7.52499389648438,7.71014404296875,2.85270261764526,0.481110364198685,7.70483636856079,19,7,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,15.76,11.73,10.83,9.35,7.12,3.33,0,7.80206871868289,7.82992097701149
"1889",2721,1236919,362735,362739,65.2189254760742,-147.636489868164,1,1,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,14,0,1,1,1,0,0,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,12.28,9.76060000000001,8.97,8,4.6,0,0,5.66711737089202,5.70442344045369
"1890",2722,1236920,362740,362744,65.2198181152344,-147.63671875,1,1,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,16,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,9.25,6.0308,5.54,4.94,2.5,0,0,3.73953732912723,3.78676251331203
"1891",2723,1236921,362745,362749,65.2207107543945,-147.636932373047,1,1,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,23,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,9.54,5.8484,5.3384,4.5,0.29,0,0,3.20387096774194,3.2436248682824
"1892",2724,1236922,362750,362754,65.2216033935547,-147.637161254883,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,26,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,9.7,7.15,6.59,5.53,0.48,0,0,4.02244230769231,4.06090291262136
"1893",2725,1236923,362755,362759,65.2224960327148,-147.63737487793,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,30,0,1,0,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,10.02,8.14880000000001,7.25879999999999,6.05,0.64,0,0,4.36707766990291,4.40917647058824
"1894",2726,1236924,362760,362764,65.2233963012695,-147.637588500977,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,24,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,9.84,7.08599999999998,6.3304,5.16199999999999,0,0,0,4.04355457227139,4.06715133531157
"1895",2727,1236925,362765,362769,65.2242889404297,-147.637817382812,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,21,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,8.81,6.94520000000001,6.25040000000001,5.282,0.11,0,0,4.32731874145007,4.35679063360882
"1896",2728,1236926,362770,362774,65.2251815795898,-147.638031005859,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,13,0,1,1,1,1,1,1,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,7.75,5.5384,4.3584,2.62199999999999,0,0,0,3.43514084507042,3.48317857142857
"1897",272,78598,362327,362331,65.143798828125,-147.395751953125,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,67,0,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,3.63,2.02,1.52,0.63,0,0,0,0.968047138047138,0.980511945392492
"1898",2729,1236927,362775,362779,65.22607421875,-147.638244628906,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,2,0,1,1,1,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,4.62,0,0,0,0,0,0,2.16,2.16
"1899",2730,1236928,362780,362784,65.2269668579102,-147.638473510742,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,4.78,0.622799999999988,0,0,0,0,0,2.74109375,2.74109375
"1900",2731,1236929,362785,362789,65.2278594970703,-147.638687133789,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,4.94,0,0,0,0,0,0,2.90058823529412,2.90058823529412
"1901",2734,1236932,362800,362804,65.2305374145508,-147.639343261719,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,6.35,3.76059999999999,0.33,0,0,0,0,3.55686046511628,3.55686046511628
"1902",2735,1236933,362805,362809,65.2314300537109,-147.639556884766,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,9.14,5.6177,4.8718,3.2195,0,0,0,3.86989130434783,3.86989130434783
"1903",2736,1236934,362810,362814,65.2323226928711,-147.639785766602,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,7.21,4.69439999999999,3.5396,0,0,0,0,3.52327380952381,3.56536144578313
"1904",2737,1236935,362815,362819,65.2332153320312,-147.639999389648,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,5.33,0,0,0,0,0,0,4.398,4.398
"1905",2738,1236936,362820,362824,65.2341079711914,-147.640213012695,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,5.98,0,0,0,0,0,0,4.23925925925926,4.23925925925926
"1906",2739,1236937,362825,362829,65.2350006103516,-147.640426635742,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,5.55,0,0,0,0,0,0,4.42052631578947,4.42052631578947
"1907",2740,1236938,362830,362834,65.2358932495117,-147.640655517578,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,4,0,0,0,0,0,0,3.74111111111111,3.74111111111111
"1908",2741,1236939,362835,362839,65.2367858886719,-147.640869140625,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3l","ATL08_20191112061737_07080503_003_01.h5",2019,11,12,61737,7.07,3.3052,0,0,0,0,0,4.13576271186441,4.13576271186441
